country_or_area,year,commodity,flow,trade_usd
China,2011,Wheat gluten,Export,70819939
France,2016,Wheat or meslin flour,Import,116751233
France,2016,Wheat or meslin flour,Export,136966021
France,2016,Wheat meal,Import,33454354
France,2016,Wheat meal,Export,40745437
France,2016,"Cereal groats or meal except wheat, maize, rice, oats",Import,1815141
France,2016,"Cereal groats or meal except wheat, maize, rice, oats",Export,4222760
France,2016,Wheat pellets,Import,2896108
France,2016,Wheat pellets,Export,2953522
France,2016,Potato flour or meal,Import,4493373
France,2016,Potato flour or meal,Export,265385
France,2016,Flour or meal of dried legumes,Import,1861868
France,2016,Flour or meal of dried legumes,Export,7706695
France,2016,"Flour or meal of sago, starchy roots or tubers",Import,1466179
France,2016,"Flour or meal of sago, starchy roots or tubers",Export,119087
France,2016,"Flour, meal, powder of fruit/nut, citrus or melon pee",Import,46932396
France,2016,"Flour, meal, powder of fruit/nut, citrus or melon pee",Export,6444589
France,2016,"Wheat, starch",Import,23367942
France,2016,"Wheat, starch",Export,27697498
France,2016,Potato starch,Import,18399203
France,2016,Wheat gluten,Import,66155755
France,2016,Wheat gluten,Export,215532164
France,2015,Wheat or meslin flour,Import,133183160
France,2015,Wheat or meslin flour,Export,150065032
France,2015,Wheat meal,Import,34678086
France,2015,Wheat meal,Export,47811226
France,2015,"Cereal groats or meal except wheat, maize, rice, oats",Import,1537721
France,2015,"Cereal groats or meal except wheat, maize, rice, oats",Export,2720907
France,2015,Wheat pellets,Import,2442359
France,2015,Wheat pellets,Export,2696778
France,2015,Potato flour or meal,Import,4857216
France,2015,Potato flour or meal,Export,460485
France,2015,Flour or meal of dried legumes,Import,1101421
France,2015,Flour or meal of dried legumes,Export,7065316
France,2015,"Flour or meal of sago, starchy roots or tubers",Import,1600538
France,2015,"Flour or meal of sago, starchy roots or tubers",Export,112531
France,2015,"Flour, meal, powder of fruit/nut, citrus or melon pee",Import,63159148
France,2015,"Flour, meal, powder of fruit/nut, citrus or melon pee",Export,6564017
France,2015,"Wheat, starch",Import,20832771
France,2015,"Wheat, starch",Export,28855102
France,2015,Potato starch,Import,15170831
France,2015,Wheat gluten,Import,61357541
France,2015,Wheat gluten,Export,177826023
France,2014,Wheat or meslin flour,Import,154769954
France,2014,Wheat or meslin flour,Export,221139069
France,2014,Wheat meal,Import,36497857
France,2014,Wheat meal,Export,51180539
France,2014,"Cereal groats or meal except wheat, maize, rice, oats",Import,2108171
France,2014,"Cereal groats or meal except wheat, maize, rice, oats",Export,2881843
France,2014,Wheat pellets,Import,5707051
France,2014,Wheat pellets,Export,22367231
France,2014,Potato flour or meal,Import,4477272
France,2014,Potato flour or meal,Export,589832
France,2014,Flour or meal of dried legumes,Import,1314983
France,2014,Flour or meal of dried legumes,Export,7559859
France,2014,"Flour or meal of sago, starchy roots or tubers",Import,1622213
France,2014,"Flour or meal of sago, starchy roots or tubers",Export,241359
France,2014,"Flour, meal, powder of fruit/nut, citrus or melon pee",Import,54618473
France,2014,"Flour, meal, powder of fruit/nut, citrus or melon pee",Export,3798230
France,2014,"Wheat, starch",Import,26087083
France,2014,"Wheat, starch",Export,46960130
France,2014,Potato starch,Import,19855382
France,2014,Wheat gluten,Import,78745732
France,2014,Wheat gluten,Export,205732578
France,2013,Wheat or meslin flour,Import,146080325
France,2013,Wheat or meslin flour,Export,281220297
France,2013,Wheat meal,Import,38606784
France,2013,Wheat meal,Export,57258550
France,2013,"Cereal groats or meal except wheat, maize, rice, oats",Import,1765591
France,2013,"Cereal groats or meal except wheat, maize, rice, oats",Export,2814255
France,2013,Wheat pellets,Import,9060596
France,2013,Wheat pellets,Export,4988064
France,2013,Potato flour or meal,Import,3733931
France,2013,Potato flour or meal,Export,410412
France,2013,Flour or meal of dried legumes,Import,1458895
France,2013,Flour or meal of dried legumes,Export,8466781
France,2013,"Flour or meal of sago, starchy roots or tubers",Import,1466188
France,2013,"Flour or meal of sago, starchy roots or tubers",Export,218968
France,2013,"Flour, meal, powder of fruit/nut, citrus or melon pee",Import,44495814
France,2013,"Flour, meal, powder of fruit/nut, citrus or melon pee",Export,3502696
France,2013,"Wheat, starch",Import,27827767
France,2013,"Wheat, starch",Export,48030631
France,2013,Potato starch,Import,19352287
France,2013,Wheat gluten,Import,78608541
France,2013,Wheat gluten,Export,200402524
France,2012,Wheat or meslin flour,Import,109033882
France,2012,Wheat or meslin flour,Export,254701962
France,2012,Wheat meal,Import,35787473
France,2012,Wheat meal,Export,60625357
France,2012,"Cereal groats or meal except wheat, maize, rice, oats",Import,2446219
France,2012,"Cereal groats or meal except wheat, maize, rice, oats",Export,2168330
France,2012,Wheat pellets,Import,10098175
France,2012,Wheat pellets,Export,2553419
France,2012,Potato flour or meal,Import,2333321
France,2012,Potato flour or meal,Export,1033764
France,2012,Flour or meal of dried legumes,Import,1181426
France,2012,Flour or meal of dried legumes,Export,7637867
France,2012,"Flour or meal of sago, starchy roots or tubers",Import,1197078
France,2012,"Flour or meal of sago, starchy roots or tubers",Export,281070
France,2012,"Flour, meal, powder of fruit/nut, citrus or melon pee",Import,34179273
France,2012,"Flour, meal, powder of fruit/nut, citrus or melon pee",Export,2981064
France,2012,"Wheat, starch",Import,26636011
France,2012,"Wheat, starch",Export,50149849
France,2012,Potato starch,Import,21218278
France,2012,Wheat gluten,Import,74957319
France,2012,Wheat gluten,Export,154991174
France,2011,Wheat or meslin flour,Import,108209426
France,2011,Wheat or meslin flour,Export,298486187
France,2011,Wheat meal,Import,29565886
France,2011,Wheat meal,Export,66041807
France,2011,"Cereal groats or meal except wheat, maize, rice, oats",Import,2419135
France,2011,"Cereal groats or meal except wheat, maize, rice, oats",Export,2425968
France,2011,Cereal pellets except wheat,Import,5836109
France,2011,Cereal pellets except wheat,Export,3257542
France,2011,Potato flour or meal,Import,1708861
France,2011,Potato flour or meal,Export,2012045
France,2011,Flour or meal of dried legumes,Import,745972
France,2011,Flour or meal of dried legumes,Export,7028408
France,2011,"Flour or meal of sago, starchy roots or tubers",Export,138701
France,2011,"Flour or meal of sago, starchy roots or tubers",Import,1200138
France,2011,"Flour, meal, powder of fruit/nut, citrus or melon pee",Import,34503027
France,2011,"Flour, meal, powder of fruit/nut, citrus or melon pee",Export,2406489
France,2011,"Wheat, starch",Import,35601982
France,2011,"Wheat, starch",Export,67338744
France,2011,Potato starch,Import,18081297
France,2011,Wheat gluten,Import,71811336
France,2011,Wheat gluten,Export,203990636
Germany,2016,Wheat or meslin flour,Import,41261526
Germany,2016,Wheat or meslin flour,Export,286701681
Germany,2016,Wheat meal,Import,29255667
Germany,2016,Wheat meal,Export,12932094
Germany,2016,"Cereal groats or meal except wheat, maize, rice, oats",Import,4484233
Germany,2016,"Cereal groats or meal except wheat, maize, rice, oats",Export,3411697
Germany,2016,Wheat pellets,Import,508601
Germany,2016,Wheat pellets,Export,1233493
Germany,2016,Potato flour or meal,Import,6526605
Germany,2016,Potato flour or meal,Export,2982079
Germany,2016,Flour or meal of dried legumes,Import,3214594
Germany,2016,Flour or meal of dried legumes,Export,1377113
Germany,2016,"Flour or meal of sago, starchy roots or tubers",Import,1434993
Germany,2016,"Flour or meal of sago, starchy roots or tubers",Export,685799
Germany,2016,"Flour, meal, powder of fruit/nut, citrus or melon pee",Import,28575778
Germany,2016,"Flour, meal, powder of fruit/nut, citrus or melon pee",Export,19146621
Germany,2016,"Wheat, starch",Import,38667709
Germany,2016,"Wheat, starch",Export,42322000
Germany,2016,Potato starch,Import,30996739
Germany,2016,Potato starch,Export,187696825
Germany,2016,Wheat gluten,Import,31925021
Germany,2016,Wheat gluten,Export,201609230
Germany,2015,Wheat or meslin flour,Import,42662251
Germany,2015,Wheat or meslin flour,Export,305637941
Germany,2015,Wheat meal,Import,36596466
Germany,2015,Wheat meal,Export,11563041
Germany,2015,"Cereal groats or meal except wheat, maize, rice, oats",Import,5983372
Germany,2015,"Cereal groats or meal except wheat, maize, rice, oats",Export,3738349
Germany,2015,Wheat pellets,Import,453346
Germany,2015,Wheat pellets,Export,948593
Germany,2015,Potato flour or meal,Import,5081871
Germany,2015,Potato flour or meal,Export,3086257
Germany,2015,Flour or meal of dried legumes,Import,2552574
Germany,2015,Flour or meal of dried legumes,Export,1527497
Germany,2015,"Flour or meal of sago, starchy roots or tubers",Import,2189427
Germany,2015,"Flour or meal of sago, starchy roots or tubers",Export,779941
Germany,2015,"Flour, meal, powder of fruit/nut, citrus or melon pee",Import,32164264
Germany,2015,"Flour, meal, powder of fruit/nut, citrus or melon pee",Export,15335496
Germany,2015,"Wheat, starch",Import,33739212
Germany,2015,"Wheat, starch",Export,42323910
Germany,2015,Potato starch,Import,22568735
Germany,2015,Potato starch,Export,226081469
Germany,2015,Wheat gluten,Import,28100769
Germany,2015,Wheat gluten,Export,160826886
Germany,2014,Wheat or meslin flour,Import,45594242
Germany,2014,Wheat or meslin flour,Export,359784860
Germany,2014,Wheat meal,Import,28395506
Germany,2014,Wheat meal,Export,15116472
Germany,2014,"Cereal groats or meal except wheat, maize, rice, oats",Import,5647867
Germany,2014,"Cereal groats or meal except wheat, maize, rice, oats",Export,3581202
Germany,2014,Wheat pellets,Import,312294
Germany,2014,Wheat pellets,Export,1717781
Germany,2014,Potato flour or meal,Import,4245176
Germany,2014,Potato flour or meal,Export,3747515
Germany,2014,Flour or meal of dried legumes,Import,2094279
Germany,2014,Flour or meal of dried legumes,Export,1244946
Germany,2014,"Flour or meal of sago, starchy roots or tubers",Import,1373178
Germany,2014,"Flour or meal of sago, starchy roots or tubers",Export,843064
Germany,2014,"Flour, meal, powder of fruit/nut, citrus or melon pee",Import,26145713
Germany,2014,"Flour, meal, powder of fruit/nut, citrus or melon pee",Export,14502409
Germany,2014,"Wheat, starch",Import,41791009
Germany,2014,"Wheat, starch",Export,48877624
Germany,2014,Potato starch,Import,28552232
Germany,2014,Potato starch,Export,248186275
Germany,2014,Wheat gluten,Import,30843874
Germany,2014,Wheat gluten,Export,179353776
Germany,2013,Wheat or meslin flour,Import,58221729
Germany,2013,Wheat or meslin flour,Export,372351870
Germany,2013,Wheat meal,Import,37621250
Germany,2013,Wheat meal,Export,16469055
Germany,2013,"Cereal groats or meal except wheat, maize, rice, oats",Import,4475143
Germany,2013,"Cereal groats or meal except wheat, maize, rice, oats",Export,2425971
Germany,2013,Wheat pellets,Import,112717
Germany,2013,Wheat pellets,Export,3130481
Germany,2013,Potato flour or meal,Import,5280369
Germany,2013,Potato flour or meal,Export,4126506
Germany,2013,Flour or meal of dried legumes,Import,1632593
Germany,2013,Flour or meal of dried legumes,Export,837906
Germany,2013,"Flour or meal of sago, starchy roots or tubers",Import,733599
Germany,2013,"Flour or meal of sago, starchy roots or tubers",Export,315638
Germany,2013,"Flour, meal, powder of fruit/nut, citrus or melon pee",Import,29426779
Germany,2013,"Flour, meal, powder of fruit/nut, citrus or melon pee",Export,17903994
Germany,2013,"Wheat, starch",Import,56795682
Germany,2013,"Wheat, starch",Export,46274062
Germany,2013,Potato starch,Import,29154033
Germany,2013,Potato starch,Export,231829993
Germany,2013,Wheat gluten,Import,31426098
Germany,2013,Wheat gluten,Export,150570404
Germany,2012,Wheat or meslin flour,Import,47698919
Germany,2012,Wheat or meslin flour,Export,313517149
Germany,2012,Wheat meal,Import,33917797
Germany,2012,Wheat meal,Export,14515229
Germany,2012,"Cereal groats or meal except wheat, maize, rice, oats",Import,1873652
Germany,2012,"Cereal groats or meal except wheat, maize, rice, oats",Export,1453308
Germany,2012,Wheat pellets,Import,64384
Germany,2012,Wheat pellets,Export,2911674
Germany,2012,Potato flour or meal,Import,6081192
Germany,2012,Potato flour or meal,Export,5712705
Germany,2012,Flour or meal of dried legumes,Import,1202501
Germany,2012,Flour or meal of dried legumes,Export,733865
Germany,2012,"Flour or meal of sago, starchy roots or tubers",Import,430524
Germany,2012,"Flour or meal of sago, starchy roots or tubers",Export,220779
Germany,2012,"Flour, meal, powder of fruit/nut, citrus or melon pee",Import,26301563
Germany,2012,"Flour, meal, powder of fruit/nut, citrus or melon pee",Export,13773235
Germany,2012,"Wheat, starch",Import,58669128
Germany,2012,"Wheat, starch",Export,42797599
Germany,2012,Potato starch,Import,29150678
Germany,2012,Potato starch,Export,288374570
Germany,2012,Wheat gluten,Import,24655104
Germany,2012,Wheat gluten,Export,118149141
Germany,2011,Wheat or meslin flour,Import,47425717
Germany,2011,Wheat or meslin flour,Export,283137266
Germany,2011,Wheat meal,Import,23123362
Germany,2011,Wheat meal,Export,14020586
Germany,2011,"Cereal groats or meal except wheat, maize, rice, oats",Import,2447403
Germany,2011,"Cereal groats or meal except wheat, maize, rice, oats",Export,1777467
Germany,2011,Cereal pellets except wheat,Import,82529
Germany,2011,Cereal pellets except wheat,Export,1295469
Germany,2011,Potato flour or meal,Import,5697040
Germany,2011,Potato flour or meal,Export,4474006
Germany,2011,Flour or meal of dried legumes,Import,1639464
Germany,2011,Flour or meal of dried legumes,Export,572224
Germany,2011,"Flour or meal of sago, starchy roots or tubers",Import,376422
Germany,2011,"Flour or meal of sago, starchy roots or tubers",Export,210511
Germany,2011,"Flour, meal, powder of fruit/nut, citrus or melon pee",Import,28606412
Germany,2011,"Flour, meal, powder of fruit/nut, citrus or melon pee",Export,13438846
Germany,2011,"Wheat, starch",Import,90003397
Germany,2011,"Wheat, starch",Export,49738734
Germany,2011,Potato starch,Import,38542157
Germany,2011,Potato starch,Export,256536072
Germany,2011,Wheat gluten,Import,28242835
Germany,2011,Wheat gluten,Export,134937324
India,2016,Wheat or meslin flour,Import,1318928
India,2016,Wheat or meslin flour,Export,90465305
India,2016,Wheat meal,Export,2279823
India,2016,"Cereal groats or meal except wheat, maize, rice, oats",Export,564804
India,2016,Wheat pellets,Export,324140
India,2016,Potato flour or meal,Export,2233427
India,2016,Potato flour or meal,Import,1749
India,2016,Flour or meal of dried legumes,Import,7223
India,2016,Flour or meal of dried legumes,Export,12962752
India,2016,"Flour or meal of sago, starchy roots or tubers",Export,1085761
India,2016,"Flour, meal, powder of fruit/nut, citrus or melon pee",Import,3156390
India,2016,"Flour, meal, powder of fruit/nut, citrus or melon pee",Export,14473739
India,2016,"Wheat, starch",Import,479696
India,2016,"Wheat, starch",Export,2597022
India,2016,Potato starch,Import,2797272
India,2016,Potato starch,Export,645357
India,2016,Wheat gluten,Import,10255377
India,2016,Wheat gluten,Export,22802
India,2015,Wheat or meslin flour,Import,1412779
India,2015,Wheat or meslin flour,Export,122191443
India,2015,Wheat meal,Export,1356868
India,2015,"Cereal groats or meal except wheat, maize, rice, oats",Export,711307
India,2015,Wheat pellets,Export,433287
India,2015,Potato flour or meal,Export,9583049
India,2015,Flour or meal of dried legumes,Import,8144
India,2015,Flour or meal of dried legumes,Export,10681598
India,2015,"Flour or meal of sago, starchy roots or tubers",Export,813573
India,2015,"Flour, meal, powder of fruit/nut, citrus or melon pee",Import,2664118
India,2015,"Flour, meal, powder of fruit/nut, citrus or melon pee",Export,22904247
India,2015,"Wheat, starch",Import,481978
India,2015,"Wheat, starch",Export,30413
India,2015,Potato starch,Import,3544366
India,2015,Potato starch,Export,408409
India,2015,Wheat gluten,Import,8350608
India,2015,Wheat gluten,Export,177022
India,2014,Wheat or meslin flour,Import,1426538
India,2014,Wheat or meslin flour,Export,136410545
India,2014,Wheat meal,Export,746150
India,2014,"Cereal groats or meal except wheat, maize, rice, oats",Import,823
India,2014,"Cereal groats or meal except wheat, maize, rice, oats",Export,991327
India,2014,Wheat pellets,Import,502767
India,2014,Wheat pellets,Export,425992
India,2014,Potato flour or meal,Import,5375
India,2014,Potato flour or meal,Export,9752116
India,2014,Flour or meal of dried legumes,Export,9472630
India,2014,"Flour or meal of sago, starchy roots or tubers",Export,1045619
India,2014,"Flour, meal, powder of fruit/nut, citrus or melon pee",Import,2788775
India,2014,"Flour, meal, powder of fruit/nut, citrus or melon pee",Export,21364104
India,2014,"Wheat, starch",Import,462590
India,2014,"Wheat, starch",Export,24501
India,2014,Potato starch,Import,4974728
India,2014,Potato starch,Export,445925
India,2014,Wheat gluten,Import,11243681
India,2014,Wheat gluten,Export,79968
India,2013,Wheat or meslin flour,Export,145672652
India,2013,Wheat or meslin flour,Import,1930664
India,2013,Wheat meal,Import,7352
India,2013,Wheat meal,Export,955140
India,2013,"Cereal groats or meal except wheat, maize, rice, oats",Import,2468
India,2013,"Cereal groats or meal except wheat, maize, rice, oats",Export,814072
India,2013,Wheat pellets,Import,84068
India,2013,Wheat pellets,Export,1220778
India,2013,Potato flour or meal,Import,1847
India,2013,Potato flour or meal,Export,3946523
India,2013,Flour or meal of dried legumes,Import,2381
India,2013,Flour or meal of dried legumes,Export,13884103
India,2013,"Flour or meal of sago, starchy roots or tubers",Export,628714
India,2013,"Flour, meal, powder of fruit/nut, citrus or melon pee",Import,1696573
India,2013,"Flour, meal, powder of fruit/nut, citrus or melon pee",Export,21625579
India,2013,"Wheat, starch",Import,476873
India,2013,"Wheat, starch",Export,45568
India,2013,Potato starch,Import,2064402
India,2013,Potato starch,Export,342034
India,2013,Wheat gluten,Import,4426686
India,2013,Wheat gluten,Export,158370
India,2012,Wheat or meslin flour,Import,1664933
India,2012,Wheat or meslin flour,Export,78795537
India,2012,Wheat meal,Import,22904
India,2012,Wheat meal,Export,801928
India,2012,"Cereal groats or meal except wheat, maize, rice, oats",Export,829378
India,2012,Cereal pellets except wheat,Export,242913
India,2012,Potato flour or meal,Import,9372
India,2012,Potato flour or meal,Export,3052265
India,2012,Flour or meal of dried legumes,Import,39
India,2012,Flour or meal of dried legumes,Export,16286378
India,2012,"Flour or meal of sago, starchy roots or tubers",Export,533929
India,2012,"Flour, meal, powder of fruit/nut, citrus or melon pee",Import,1380339
India,2012,"Flour, meal, powder of fruit/nut, citrus or melon pee",Export,20924204
India,2012,"Wheat, starch",Import,267197
India,2012,"Wheat, starch",Export,5923
India,2012,Potato starch,Import,1567994
India,2012,Potato starch,Export,410308
India,2012,Wheat gluten,Import,6730481
India,2012,Wheat gluten,Export,241590
India,2011,Wheat or meslin flour,Import,878196
India,2011,Wheat or meslin flour,Export,32398979
India,2011,Wheat meal,Export,459065
India,2011,"Cereal groats or meal except wheat, maize, rice, oats",Export,131634
India,2011,Cereal pellets except wheat,Export,318501
India,2011,Potato flour or meal,Import,4895
India,2011,Potato flour or meal,Export,1798222
India,2011,Flour or meal of dried legumes,Export,6130802
India,2011,"Flour or meal of sago, starchy roots or tubers",Export,495295
India,2011,"Flour, meal, powder of fruit/nut, citrus or melon pee",Import,1380998
India,2011,"Flour, meal, powder of fruit/nut, citrus or melon pee",Export,16086131
India,2011,"Wheat, starch",Import,313717
India,2011,"Wheat, starch",Export,131863
India,2011,Potato starch,Import,1919748
India,2011,Potato starch,Export,257381
India,2011,Wheat gluten,Import,3343435
India,2011,Wheat gluten,Export,189516
Iran,2011,Wheat or meslin flour,Import,1980
Iran,2011,Wheat or meslin flour,Export,16580577
Iran,2011,Wheat meal,Import,3871
Iran,2011,Wheat meal,Export,856
Iran,2011,"Cereal groats or meal except wheat, maize, rice, oats",Import,4518
Iran,2011,"Cereal groats or meal except wheat, maize, rice, oats",Export,110
Iran,2011,Flour or meal of dried legumes,Export,1443
Iran,2011,"Flour, meal, powder of fruit/nut, citrus or melon pee",Import,1296966
Iran,2011,"Flour, meal, powder of fruit/nut, citrus or melon pee",Export,437653
Iran,2011,"Wheat, starch",Export,58653
Iran,2011,Potato starch,Import,28171
Iran,2011,Wheat gluten,Import,212620
Japan,2016,Wheat or meslin flour,Import,2958081
Japan,2016,Wheat or meslin flour,Export,63173118
Japan,2016,Wheat meal,Import,107568
Japan,2016,"Cereal groats or meal except wheat, maize, rice, oats",Import,638625
Japan,2016,"Cereal groats or meal except wheat, maize, rice, oats",Export,140102
Japan,2016,Potato flour or meal,Import,5001395
Japan,2016,Potato flour or meal,Export,5341
Japan,2016,Flour or meal of dried legumes,Import,317247
Japan,2016,Flour or meal of dried legumes,Export,23794
Japan,2016,"Flour or meal of sago, starchy roots or tubers",Import,468782
Japan,2016,"Flour or meal of sago, starchy roots or tubers",Export,75737
Japan,2016,"Flour, meal, powder of fruit/nut, citrus or melon pee",Import,13240103
Japan,2016,"Flour, meal, powder of fruit/nut, citrus or melon pee",Export,470332
Japan,2016,"Wheat, starch",Import,2042
Japan,2016,"Wheat, starch",Export,14319
Japan,2016,Potato starch,Import,4061458
Japan,2016,Potato starch,Export,1470896
Japan,2016,Wheat gluten,Import,39466525
Japan,2016,Wheat gluten,Export,46842
Japan,2015,Wheat or meslin flour,Export,64917307
Japan,2015,Wheat or meslin flour,Import,2883120
Japan,2015,Wheat meal,Import,53104
Japan,2015,"Cereal groats or meal except wheat, maize, rice, oats",Import,382582
Japan,2015,"Cereal groats or meal except wheat, maize, rice, oats",Export,192328
Japan,2015,Potato flour or meal,Import,4956863
Japan,2015,Potato flour or meal,Export,13289
Japan,2015,Flour or meal of dried legumes,Import,334675
Japan,2015,Flour or meal of dried legumes,Export,30089
Japan,2015,"Flour or meal of sago, starchy roots or tubers",Export,66831
Japan,2015,"Flour or meal of sago, starchy roots or tubers",Import,378665
Japan,2015,"Flour, meal, powder of fruit/nut, citrus or melon pee",Import,15378122
Japan,2015,"Flour, meal, powder of fruit/nut, citrus or melon pee",Export,497947
Japan,2015,"Wheat, starch",Import,2157
Japan,2015,"Wheat, starch",Export,65682
Japan,2015,Potato starch,Import,4646401
Japan,2015,Potato starch,Export,615651
Japan,2015,Wheat gluten,Import,36805071
Japan,2015,Wheat gluten,Export,98763
Japan,2014,Wheat or meslin flour,Import,3115263
Japan,2014,Wheat or meslin flour,Export,70316988
Japan,2014,Wheat meal,Import,69619
Japan,2014,"Cereal groats or meal except wheat, maize, rice, oats",Import,616146
Japan,2014,"Cereal groats or meal except wheat, maize, rice, oats",Export,216575
Japan,2014,Potato flour or meal,Import,6875289
Japan,2014,Potato flour or meal,Export,3569
Japan,2014,Flour or meal of dried legumes,Import,389647
Japan,2014,"Flour or meal of sago, starchy roots or tubers",Import,643354
Japan,2014,"Flour or meal of sago, starchy roots or tubers",Export,103873
Japan,2014,"Flour, meal, powder of fruit/nut, citrus or melon pee",Import,13303054
Japan,2014,"Flour, meal, powder of fruit/nut, citrus or melon pee",Export,237850
Japan,2014,"Wheat, starch",Export,65449
Japan,2014,Potato starch,Import,7215406
Japan,2014,Potato starch,Export,918530
Japan,2014,Wheat gluten,Import,40919587
Japan,2014,Wheat gluten,Export,230598
Japan,2013,Wheat or meslin flour,Import,3567704
Japan,2013,Wheat or meslin flour,Export,71979842
Japan,2013,Wheat meal,Import,4603
Japan,2013,"Cereal groats or meal except wheat, maize, rice, oats",Import,678685
Japan,2013,"Cereal groats or meal except wheat, maize, rice, oats",Export,258642
Japan,2013,Potato flour or meal,Import,5947496
Japan,2013,Flour or meal of dried legumes,Import,545755
Japan,2013,Flour or meal of dried legumes,Export,68931
Japan,2013,"Flour or meal of sago, starchy roots or tubers",Import,697867
Japan,2013,"Flour or meal of sago, starchy roots or tubers",Export,67670
Japan,2013,"Flour, meal, powder of fruit/nut, citrus or melon pee",Import,10009223
Japan,2013,"Flour, meal, powder of fruit/nut, citrus or melon pee",Export,297703
Japan,2013,"Wheat, starch",Import,2061
Japan,2013,"Wheat, starch",Export,70273
Japan,2013,Potato starch,Import,11716788
Japan,2013,Potato starch,Export,602773
Japan,2013,Wheat gluten,Import,42095677
Japan,2013,Wheat gluten,Export,357914
Japan,2012,Wheat or meslin flour,Import,3016725
Japan,2012,Wheat or meslin flour,Export,73590107
Japan,2012,Wheat meal,Import,18538
Japan,2012,"Cereal groats or meal except wheat, maize, rice, oats",Import,770482
Japan,2012,"Cereal groats or meal except wheat, maize, rice, oats",Export,298163
Japan,2012,Potato flour or meal,Import,9153659
Japan,2012,Flour or meal of dried legumes,Import,634673
Japan,2012,Flour or meal of dried legumes,Export,111811
Japan,2012,"Flour or meal of sago, starchy roots or tubers",Import,1625834
Japan,2012,"Flour or meal of sago, starchy roots or tubers",Export,65508
Japan,2012,"Flour, meal, powder of fruit/nut, citrus or melon pee",Import,7439672
Japan,2012,"Flour, meal, powder of fruit/nut, citrus or melon pee",Export,145235
Japan,2012,"Wheat, starch",Export,85640
Japan,2012,Potato starch,Export,468103
Japan,2012,Potato starch,Import,14951240
Japan,2012,Wheat gluten,Import,40581775
Japan,2012,Wheat gluten,Export,415348
Japan,2011,Wheat or meslin flour,Import,2817268
Japan,2011,Wheat or meslin flour,Export,72729741
Japan,2011,Wheat meal,Import,5953
Japan,2011,"Cereal groats or meal except wheat, maize, rice, oats",Import,728034
Japan,2011,"Cereal groats or meal except wheat, maize, rice, oats",Export,164821
Japan,2011,Potato flour or meal,Import,8924913
Japan,2011,Potato flour or meal,Export,2537
Japan,2011,Flour or meal of dried legumes,Import,224397
Japan,2011,Flour or meal of dried legumes,Export,80552
Japan,2011,"Flour or meal of sago, starchy roots or tubers",Import,1027230
Japan,2011,"Flour or meal of sago, starchy roots or tubers",Export,88150
Japan,2011,"Flour, meal, powder of fruit/nut, citrus or melon pee",Import,6090514
Japan,2011,"Flour, meal, powder of fruit/nut, citrus or melon pee",Export,104577
Japan,2011,"Wheat, starch",Import,6807
Japan,2011,"Wheat, starch",Export,80979
Japan,2011,Potato starch,Import,10989394
Japan,2011,Potato starch,Export,501736
Japan,2011,Wheat gluten,Import,44633769
Japan,2011,Wheat gluten,Export,195678
Netherlands,2016,Wheat or meslin flour,Import,219656489
Netherlands,2016,Wheat or meslin flour,Export,37985861
Netherlands,2016,Wheat meal,Import,10651425
Netherlands,2016,Wheat meal,Export,2523781
Netherlands,2016,"Cereal groats or meal except wheat, maize, rice, oats",Import,6227739
Netherlands,2016,"Cereal groats or meal except wheat, maize, rice, oats",Export,227412
Netherlands,2016,Wheat pellets,Import,12936539
Netherlands,2016,Wheat pellets,Export,1634908
Netherlands,2016,Potato flour or meal,Import,1994044
Netherlands,2016,Potato flour or meal,Export,49024892
Netherlands,2016,Flour or meal of dried legumes,Import,3614450
Netherlands,2016,Flour or meal of dried legumes,Export,1064649
Netherlands,2016,"Flour or meal of sago, starchy roots or tubers",Import,1483710
Netherlands,2016,"Flour or meal of sago, starchy roots or tubers",Export,1455378
Netherlands,2016,"Flour, meal, powder of fruit/nut, citrus or melon pee",Import,3009310
Netherlands,2016,"Flour, meal, powder of fruit/nut, citrus or melon pee",Export,1508126
Netherlands,2016,"Wheat, starch",Import,28678018
Netherlands,2016,"Wheat, starch",Export,26943881
Netherlands,2016,Potato starch,Import,45596893
Netherlands,2016,Potato starch,Export,20177535
Netherlands,2016,Wheat gluten,Import,126200766
Netherlands,2016,Wheat gluten,Export,5564604
Netherlands,2015,Wheat or meslin flour,Import,227545086
Netherlands,2015,Wheat or meslin flour,Export,28530057
Netherlands,2015,Wheat meal,Import,8199285
Netherlands,2015,Wheat meal,Export,2290314
Netherlands,2015,"Cereal groats or meal except wheat, maize, rice, oats",Import,7708825
Netherlands,2015,"Cereal groats or meal except wheat, maize, rice, oats",Export,93906
Netherlands,2015,Wheat pellets,Import,9210119
Netherlands,2015,Wheat pellets,Export,3395187
Netherlands,2015,Potato flour or meal,Import,1974248
Netherlands,2015,Potato flour or meal,Export,54008442
Netherlands,2015,Flour or meal of dried legumes,Import,4672021
Netherlands,2015,Flour or meal of dried legumes,Export,542350
Netherlands,2015,"Flour or meal of sago, starchy roots or tubers",Import,1381125
Netherlands,2015,"Flour or meal of sago, starchy roots or tubers",Export,1295423
Netherlands,2015,"Flour, meal, powder of fruit/nut, citrus or melon pee",Import,4240904
Netherlands,2015,"Flour, meal, powder of fruit/nut, citrus or melon pee",Export,1492528
Netherlands,2015,"Wheat, starch",Import,25942836
Netherlands,2015,"Wheat, starch",Export,25950806
Netherlands,2015,Potato starch,Import,49141783
